frame,time_seconds,log_energy,centroid_hz,bandwidth_hz,cepstrum_0,cepstrum_1,cepstrum_2,cepstrum_3,cepstrum_4,cepstrum_5,cepstrum_6,cepstrum_7,cepstrum_8,cepstrum_9,cepstrum_10,cepstrum_11,cepstrum_12,cepstrum_13,cepstrum_14,cepstrum_15,cepstrum_16,cepstrum_17,cepstrum_18,cepstrum_19
1395,2.790000,6.425271,2075.336,1073.471,-2.951452,21.681667,-4.062748,1.351837,-5.751640,2.637704,-7.045812,5.228609,1.467667,6.021242,-3.898156,2.914553,-0.772709,3.754471,-4.656646,1.037907,-2.748040,1.080906,-4.274497,0.750531
1396,2.792000,6.407197,2049.094,1065.722,-2.826671,21.787678,-3.837254,1.635338,-5.661752,2.476979,-6.816209,5.352803,1.375865,6.041878,-3.977591,2.788517,-0.793738,3.693822,-4.507396,1.242561,-2.710584,1.304084,-3.826913,0.902649
1397,2.794000,6.402456,2022.171,1055.256,-2.697092,21.872131,-3.633124,1.886111,-5.613762,2.356846,-6.544521,5.504203,1.313253,6.074999,-4.003733,2.710011,-0.753689,3.680271,-4.410094,1.473664,-2.584117,1.596938,-3.380112,1.011650
1398,2.796000,6.409277,1999.176,1048.077,-2.560929,21.926060,-3.488997,2.077061,-5.617798,2.288684,-6.309698,5.652689,1.272552,6.099680,-3.978206,2.687794,-0.632031,3.717701,-4.396697,1.713547,-2.389225,1.917972,-2.978198,1.066114
1399,2.798000,6.423547,1983.928,1051.051,-2.415558,21.940002,-3.429806,2.205887,-5.658061,2.287053,-6.179438,5.774384,1.254019,6.099242,-3.910439,2.712758,-0.412472,3.812905,-4.473901,1.963819,-2.150912,2.230789,-2.654188,1.076343
1400,2.800000,6.440399,1978.784,1068.393,-2.272768,21.898880,-3.476783,2.276237,-5.699672,2.375322,-6.170609,5.859651,1.256751,6.071871,-3.805619,2.766045,-0.108351,3.961395,-4.624141,2.224251,-1.895234,2.515157,-2.420171,1.066915
1401,2.802000,6.455629,1984.991,1099.758,-2.153008,21.800739,-3.630123,2.294269,-5.708902,2.565076,-6.255181,5.906320,1.275138,6.035137,-3.659492,2.830767,0.229327,4.146511,-4.810274,2.476699,-1.663592,2.752888,-2.265143,1.071256
1402,2.804000,6.467036,2002.368,1140.701,-2.066849,21.669151,-3.857040,2.269183,-5.673079,2.840359,-6.398942,5.911342,1.297891,6.008121,-3.468299,2.898479,0.540305,4.344084,-4.995825,2.697425,-1.503873,2.917667,-2.180660,1.109777
1403,2.806000,6.473959,2028.984,1184.694,-2.010369,21.542103,-4.104926,2.207891,-5.603101,3.162962,-6.583345,5.873731,1.315285,6.000988,-3.241570,2.961831,0.786562,4.529901,-5.160589,2.873418,-1.448265,2.984971,-2.178567,1.169896
1404,2.808000,6.476349,2060.850,1225.629,-1.974024,21.449240,-4.321783,2.118974,-5.515574,3.499210,-6.791781,5.806417,1.324885,6.011787,-3.014276,2.994124,0.938548,4.669276,-5.302870,3.002144,-1.496751,2.955812,-2.266253,1.229308
1405,2.810000,6.473438,2092.923,1259.851,-1.954507,21.387428,-4.479913,2.009091,-5.430298,3.826580,-7.001448,5.732946,1.332834,6.034617,-2.825840,2.971768,0.982406,4.738302,-5.414532,3.093974,-1.612365,2.862193,-2.431107,1.273411
1406,2.812000,6.463598,2120.602,1286.576,-1.956958,21.321388,-4.576523,1.890361,-5.364823,4.124275,-7.193997,5.664167,1.340100,6.066775,-2.690249,2.911292,0.942206,4.743313,-5.477089,3.158402,-1.742545,2.754259,-2.641572,1.299814
1407,2.814000,6.444924,2141.118,1307.313,-1.983481,21.215017,-4.614460,1.788738,-5.322910,4.375571,-7.355384,5.588984,1.331991,6.100677,-2.605536,2.849176,0.860667,4.699211,-5.489272,3.182586,-1.848776,2.683465,-2.851873,1.316610
1408,2.816000,6.415901,2154.375,1324.946,-2.035377,21.051537,-4.599977,1.721748,-5.298412,4.570688,-7.470989,5.488931,1.290512,6.125719,-2.566886,2.816391,0.776990,4.617215,-5.468811,3.155971,-1.904898,2.690327,-3.008270,1.335397
1409,2.818000,6.376051,2162.921,1342.605,-2.117792,20.835464,-4.539229,1.687929,-5.278578,4.706982,-7.530880,5.352049,1.202697,6.126374,-2.573115,2.826529,0.710654,4.501841,-5.441152,3.086816,-1.895686,2.788593,-3.067364,1.363115
1410,2.820000,6.326187,2171.225,1362.996,-2.239978,20.577793,-4.439252,1.675312,-5.248520,4.783625,-7.541358,5.176723,1.059649,6.081168,-2.620508,2.879600,0.661801,4.358438,-5.425912,2.996509,-1.814940,2.970227,-3.008944,1.398563
1411,2.822000,6.268608,2184.327,1388.064,-2.409352,20.280155,-4.315868,1.676414,-5.201940,4.801467,-7.520388,4.979985,0.864216,5.976154,-2.687840,2.969810,0.619655,4.194539,-5.442947,2.903251,-1.673176,3.212995,-2.842674,1.435044
1412,2.824000,6.206939,2206.978,1418.669,-2.620036,19.933298,-4.193099,1.692301,-5.153476,4.762444,-7.489621,4.796762,0.635794,5.818297,-2.729953,3.084530,0.570961,4.015341,-5.521402,2.815415,-1.500041,3.484907,-2.608181,1.459688
1413,2.826000,6.145240,2242.362,1454.941,-2.841480,19.547573,-4.080777,1.733664,-5.122159,4.681556,-7.461783,4.673308,0.406556,5.630208,-2.699659,3.198313,0.502995,3.824204,-5.686594,2.735512,-1.335720,3.744162,-2.370764,1.451374
1414,2.828000,6.088026,2289.527,1496.237,-3.026941,19.174389,-3.965224,1.811262,-5.107664,4.595016,-7.426847,4.655237,0.216526,5.440183,-2.583645,3.277357,0.407010,3.626342,-5.930761,2.661332,-1.223803,3.939706,-2.207051,1.386865
1415,2.830000,6.040851,2341.260,1540.531,-3.157138,18.858177,-3.856276,1.891706,-5.122602,4.521832,-7.374733,4.759577,0.092522,5.260154,-2.426329,3.287770,0.284512,3.439719,-6.192226,2.602186,-1.192539,4.035354,-2.162929,1.272183
1416,2.832000,6.009727,2384.628,1584.185,-3.229813,18.640135,-3.760690,1.940351,-5.180354,4.459849,-7.303784,4.967820,0.035498,5.080476,-2.301605,3.213850,0.153370,3.290509,-6.397711,2.565967,-1.255028,4.013274,-2.249867,1.122160
1417,2.834000,5.998853,2406.113,1622.174,-3.247944,18.558975,-3.652057,1.974576,-5.263352,4.404466,-7.222547,5.229167,0.023568,4.893363,-2.249265,3.089146,0.056667,3.207645,-6.508624,2.542897,-1.405372,3.889095,-2.440018,0.944301
1418,2.836000,6.008133,2398.703,1648.666,-3.214846,18.636532,-3.497080,2.033536,-5.342228,4.347954,-7.148820,5.478200,0.021002,4.696115,-2.274215,2.963166,0.031326,3.214742,-6.521383,2.506494,-1.627389,3.704940,-2.669205,0.760799
1419,2.838000,6.031665,2365.240,1659.115,-3.143369,18.862085,-3.285555,2.137693,-5.397151,4.285206,-7.089392,5.673980,0.009872,4.503269,-2.355761,2.873313,0.086369,3.326177,-6.441925,2.437789,-1.892759,3.508821,-2.868227,0.606165
1420,2.840000,6.059145,2315.939,1652.630,-3.074809,19.174793,-3.047753,2.274957,-5.416831,4.222601,-7.029566,5.807985,-0.004601,4.340228,-2.460421,2.833661,0.201806,3.537171,-6.281316,2.336195,-2.157585,3.339860,-2.992635,0.498367
1421,2.842000,6.079252,2263.147,1632.387,-3.058681,19.493694,-2.838544,2.410464,-5.404516,4.164992,-6.951876,5.878030,-0.025562,4.216834,-2.562731,2.828710,0.331795,3.812212,-6.068239,2.207865,-2.378560,3.208206,-3.045949,0.424829
1422,2.844000,6.082969,2216.713,1604.501,-3.122105,19.759712,-2.706693,2.510947,-5.365613,4.124823,-6.838499,5.887477,-0.062160,4.137742,-2.629398,2.853828,0.447812,4.110228,-5.831659,2.078701,-2.508817,3.104196,-3.060599,0.370687
1423,2.846000,6.065706,2183.290,1576.761,-3.263250,19.936077,-2.687552,2.554938,-5.300711,4.119444,-6.684392,5.849650,-0.113375,4.107406,-2.639966,2.914078,0.550812,4.395892,-5.594070,1.985008,-2.510641,3.015492,-3.071289,0.334339
1424,2.848000,6.027978,2167.452,1557.564,-3.469024,19.989563,-2.794551,2.542498,-5.213560,4.149952,-6.512168,5.791765,-0.162122,4.127052,-2.613615,3.002964,0.660318,4.640780,-5.370275,1.950563,-2.379509,2.938355,-3.100530,0.324348
1425,2.850000,5.974639,2172.540,1554.387,-3.725760,19.885605,-3.020694,2.491153,-5.109342,4.204890,-6.360338,5.751444,-0.184631,4.203176,-2.590718,3.102166,0.805564,4.831532,-5.161414,1.983075,-2.146169,2.887240,-3.149263,0.352795
1426,2.852000,5.913963,2199.719,1570.785,-4.020526,19.607346,-3.341229,2.420581,-4.999584,4.269913,-6.252243,5.766780,-0.166168,4.340746,-2.600472,3.200807,1.009686,4.958081,-4.969308,2.086339,-1.856610,2.883656,-3.201794,0.435375
1427,2.854000,5.856405,2246.060,1603.559,-4.335364,19.182095,-3.721505,2.335418,-4.910981,4.332950,-6.185689,5.858185,-0.093566,4.544168,-2.644756,3.294631,1.259570,5.006045,-4.814440,2.249353,-1.556849,2.949446,-3.226863,0.580036
1428,2.856000,5.811437,2303.263,1642.729,-4.648633,18.682472,-4.113675,2.236879,-4.863405,4.401963,-6.128801,6.023360,0.040743,4.801497,-2.707383,3.385964,1.504343,4.966569,-4.728367,2.436790,-1.292264,3.077915,-3.209233,0.769878
1429,2.858000,5.783989,2358.957,1675.833,-4.921314,18.214294,-4.451188,2.144426,-4.847641,4.507486,-6.037958,6.242702,0.229399,5.083774,-2.771890,3.484361,1.678844,4.839078,-4.741692,2.589200,-1.111637,3.219839,-3.173671,0.961098
1430,2.860000,5.772613,2402.731,1694.124,-5.107835,17.875595,-4.675929,2.079286,-4.846531,4.668499,-5.894751,6.478172,0.440504,5.355239,-2.831363,3.599332,1.734715,4.634783,-4.867004,2.650177,-1.046927,3.315193,-3.167518,1.095310
1431,2.862000,5.772142,2429.236,1695.208,-5.178167,17.722397,-4.760659,2.054073,-4.848166,4.871522,-5.721993,6.674049,0.614304,5.571549,-2.899463,3.714700,1.648009,4.376061,-5.090562,2.596235,-1.093882,3.333142,-3.219487,1.128400
1432,2.864000,5.778418,2435.985,1681.814,-5.133387,17.751352,-4.721169,2.066566,-4.855258,5.066667,-5.581667,6.766680,0.689685,5.700994,-2.986905,3.800719,1.441157,4.120954,-5.357512,2.451689,-1.208798,3.293613,-3.308492,1.061579
1433,2.866000,5.789967,2421.811,1659.571,-4.985808,17.931644,-4.581446,2.118601,-4.876627,5.187000,-5.544115,6.703804,0.628058,5.731858,-3.089385,3.834664,1.169602,3.938706,-5.600617,2.259587,-1.339346,3.237248,-3.394315,0.932869
1434,2.868000,5.807164,2387.351,1634.571,-4.761038,18.202524,-4.364663,2.222161,-4.889605,5.212187,-5.616411,6.491459,0.452095,5.680289,-3.195801,3.792099,0.878531,3.865126,-5.770987,2.061965,-1.441216,3.204973,-3.451905,0.772670
1435,2.870000,5.830375,2336.235,1611.281,-4.505440,18.466183,-4.098969,2.373074,-4.856431,5.167221,-5.737642,6.195955,0.247450,5.586796,-3.282764,3.667564,0.600610,3.890644,-5.844237,1.896325,-1.491063,3.222521,-3.475355,0.612597
1436,2.872000,5.858605,2275.539,1591.157,-4.244790,18.659866,-3.802158,2.552737,-4.759178,5.078592,-5.857383,5.885735,0.101500,5.495949,-3.330449,3.483032,0.365635,3.985694,-5.815784,1.779561,-1.506836,3.286176,-3.472981,0.489769
1437,2.874000,5.889389,2213.805,1572.988,-3.991945,18.777599,-3.492504,2.742649,-4.617579,4.961816,-5.967634,5.610985,0.050619,5.431619,-3.347282,3.273541,0.192026,4.117589,-5.697371,1.718142,-1.520424,3.378717,-3.451303,0.435721
1438,2.876000,5.918760,2159.211,1554.712,-3.764882,18.837055,-3.198115,2.920666,-4.474654,4.819624,-6.082887,5.390752,0.077371,5.388175,-3.361578,3.071194,0.086824,4.255858,-5.520227,1.703008,-1.560616,3.479780,-3.409399,0.468562
1439,2.878000,5.941961,2118.449,1535.014,-3.580863,18.860817,-2.947148,3.061299,-4.374940,4.646272,-6.211463,5.212742,0.141356,5.342368,-3.401521,2.899786,0.048334,4.376002,-5.321765,1.713894,-1.638637,3.577826,-3.345173,0.588329
1440,2.880000,5.954866,2095.616,1513.782,-3.455872,18.869261,-2.763833,3.140432,-4.351536,4.439766,-6.348177,5.056659,0.210445,5.278009,-3.474872,2.777685,0.061685,4.458720,-5.139115,1.728144,-1.740640,3.674810,-3.261974,0.773749
1441,2.882000,5.955548,2091.176,1491.727,-3.402222,18.879322,-2.665021,3.143483,-4.418541,4.202951,-6.487299,4.911904,0.271484,5.199746,-3.563190,2.720065,0.097465,4.491727,-5.001803,1.727558,-1.829314,3.785194,-3.165700,0.992580
1442,2.884000,5.944732,2102.039,1470.312,-3.433599,18.898056,-2.654303,3.079601,-4.556731,3.955009,-6.624023,4.778597,0.318121,5.119053,-3.642445,2.738487,0.130885,4.484807,-4.918648,1.701835,-1.865885,3.916554,-3.067410,1.215638
1443,2.886000,5.925049,2122.969,1452.245,-3.558586,18.925259,-2.720560,2.979696,-4.712748,3.743377,-6.743710,4.661342,0.341684,5.044117,-3.702310,2.835563,0.153419,4.469010,-4.873890,1.654864,-1.829230,4.051034,-2.987376,1.422318
1444,2.888000,5.899665,2147.481,1441.117,-3.771496,18.963425,-2.843395,2.873130,-4.835580,3.619525,-6.823761,4.569612,0.343223,4.994643,-3.738755,3.002774,0.162298,4.475271,-4.838200,1.608790,-1.712586,4.158203,-2.942013,1.604554
1445,2.890000,5.871040,2169.647,1440.183,-4.060392,19.016325,-2.990127,2.785351,-4.903438,3.600893,-6.844574,4.523735,0.346840,4.997347,-3.756110,3.213516,0.154116,4.521674,-4.788298,1.586718,-1.520992,4.220254,-2.932769,1.752607
1446,2.892000,5.840634,2186.696,1451.116,-4.409770,19.081261,-3.127025,2.738868,-4.916932,3.669323,-6.795176,4.544940,0.387564,5.060024,-3.775691,3.422390,0.129321,4.612591,-4.718951,1.598937,-1.279655,4.228691,-2.953190,1.845638
1447,2.894000,5.808862,2200.052,1473.109,-4.786512,19.144651,-3.247738,2.734292,-4.887678,3.796035,-6.678493,4.626327,0.479587,5.165012,-3.818243,3.580834,0.086603,4.735077,-4.637505,1.653350,-1.032034,4.174990,-2.989292,1.871728
1448,2.896000,5.775232,2214.221,1503.055,-5.141064,19.184307,-3.369270,2.753599,-4.824064,3.956542,-6.513860,4.730335,0.607343,5.278439,-3.892295,3.649201,0.020903,4.859488,-4.559614,1.753201,-0.826112,4.065015,-3.014290,1.841450
1449,2.898000,5.739248,2234.219,1536.510,-5.411307,19.192955,-3.493143,2.788664,-4.719564,4.139306,-6.331527,4.805572,0.738950,5.366735,-3.986297,3.606291,-0.078630,4.938386,-4.516628,1.876782,-0.715017,3.905248,-3.017518,1.768874
1450,2.900000,5.702228,2261.966,1568.508,-5.539915,19.180286,-3.597423,2.845838,-4.571666,4.342029,-6.157000,4.813503,0.848409,5.410458,-4.066275,3.459619,-0.217595,4.921248,-4.543559,1.986540,-0.735783,3.690106,-3.017386,1.660392
1451,2.902000,5.668469,2292.796,1593.728,-5.518857,19.135563,-3.676373,2.912140,-4.419920,4.542884,-6.018538,4.737207,0.921626,5.410809,-4.092877,3.249222,-0.379108,4.785187,-4.650365,2.059278,-0.873442,3.431717,-3.019547,1.543023
1452,2.904000,5.644257,2315.705,1607.285,-5.382888,19.050434,-3.728054,2.968466,-4.322620,4.701689,-5.945607,4.581177,0.953196,5.380804,-4.058991,3.021689,-0.539453,4.546622,-4.824490,2.077695,-1.082339,3.155787,-3.014185,1.444869
1453,2.906000,5.634605,2319.248,1606.347,-5.176367,18.940514,-3.743334,3.007957,-4.309407,4.783783,-5.954686,4.367237,0.935659,5.332285,-3.994968,2.811033,-0.689137,4.251070,-5.035407,2.037010,-1.315181,2.884204,-3.001082,1.369296
1454,2.908000,5.641368,2297.505,1590.560,-4.936757,18.830299,-3.712296,3.034358,-4.366221,4.779387,-6.032146,4.140123,0.870244,5.285724,-3.928113,2.640090,-0.829399,3.956999,-5.238315,1.956749,-1.533282,2.633632,-2.991757,1.302159
1455,2.910000,5.662931,2253.178,1561.327,-4.693763,18.740730,-3.625304,3.058859,-4.452248,4.705594,-6.139775,3.960246,0.777701,5.276048,-3.854533,2.525314,-0.958899,3.720294,-5.382759,1.882103,-1.697268,2.437046,-2.983581,1.242743
1456,2.912000,5.694034,2196.255,1521.902,-4.470327,18.695711,-3.472124,3.092375,-4.533335,4.585461,-6.247012,3.864164,0.676508,5.329278,-3.754255,2.477076,-1.062622,3.584833,-5.426204,1.864410,-1.778493,2.326212,-2.971151,1.187566
1457,2.914000,5.727048,2139.024,1477.432,-4.312819,18.686474,-3.275894,3.123766,-4.600898,4.442263,-6.333608,3.861749,0.580892,5.448730,-3.619729,2.483057,-1.140755,3.541704,-5.384548,1.907717,-1.795025,2.301378,-2.954650,1.135168
1458,2.916000,5.754079,2091.293,1433.852,-4.278539,18.677532,-3.086553,3.130165,-4.665434,4.292762,-6.390659,3.944932,0.505480,5.620438,-3.455631,2.520721,-1.204122,3.543136,-5.315042,1.977670,-1.795877,2.340464,-2.931817,1.095917
1459,2.918000,5.769460,2058.402,1396.184,-4.387251,18.655140,-2.940104,3.103659,-4.738830,4.136095,-6.436022,4.083162,0.453062,5.812508,-3.276343,2.574131,-1.249761,3.552738,-5.257546,2.048263,-1.816354,2.423419,-2.898018,1.075247
1460,2.920000,5.770952,2041.619,1367.559,-4.621758,18.625832,-2.851948,3.053978,-4.813790,3.972738,-6.494170,4.246189,0.424696,5.985415,-3.105058,2.626437,-1.270598,3.551015,-5.231338,2.100820,-1.869854,2.536368,-2.847197,1.074130
1461,2.922000,5.759550,2039.513,1349.546,-4.941575,18.608994,-2.813916,3.005147,-4.861533,3.819903,-6.579381,4.408792,0.419279,6.106432,-2.966911,2.656045,-1.265805,3.530350,-5.242364,2.115779,-1.950523,2.672743,-2.776134,1.091699
1462,2.924000,5.738927,2049.929,1343.008,-5.300685,18.619438,-2.806875,2.979451,-4.853257,3.709498,-6.689745,4.551694,0.437860,6.168457,-2.873077,2.648377,-1.235997,3.491505,-5.287690,2.074438,-2.043141,2.826696,-2.695595,1.121789
1463,2.926000,5.714213,2071.072,1348.512,-5.662390,18.645679,-2.823886,2.981220,-4.784236,3.673549,-6.810225,4.665499,0.485686,6.191285,-2.811555,2.610647,-1.177375,3.438641,-5.359425,1.972674,-2.130499,2.990794,-2.623838,1.157423
1464,2.928000,5.689991,2102.033,1366.451,-5.999886,18.646677,-2.885108,2.998275,-4.676770,3.727657,-6.922972,4.753412,0.566291,6.198092,-2.764522,2.564852,-1.086605,3.372823,-5.452732,1.827536,-2.200980,3.155137,-2.569117,1.200925
1465,2.930000,5.668744,2142.141,1396.843,-6.286353,18.580257,-3.022072,3.020962,-4.559822,3.863015,-7.014602,4.833705,0.675121,6.192271,-2.729637,2.525757,-0.970023,3.287870,-5.572208,1.671009,-2.254921,3.306752,-2.523086,1.261080
1466,2.932000,5.649806,2190.435,1439.276,-6.496094,18.430304,-3.244505,3.056331,-4.451152,4.051431,-7.075569,4.931284,0.796022,6.154426,-2.727162,2.491482,-0.850934,3.168502,-5.729490,1.534524,-2.302316,3.433033,-2.471286,1.339482
1467,2.934000,5.630294,2243.671,1492.634,-6.617237,18.212784,-3.516273,3.119975,-4.355749,4.265541,-7.091876,5.056623,0.908994,6.070216,-2.778960,2.462428,-0.759978,3.002710,-5.925827,1.429362,-2.356220,3.532065,-2.408135,1.417888
1468,2.936000,5.607458,2294.818,1554.871,-6.649685,17.972889,-3.768608,3.215473,-4.276255,4.485679,-7.047929,5.193619,0.996875,5.946941,-2.889124,2.452874,-0.710984,2.802342,-6.135819,1.349798,-2.424393,3.605480,-2.350289,1.461751
1469,2.938000,5.580057,2334.479,1622.929,-6.609140,17.759121,-3.942528,3.333795,-4.218880,4.686140,-6.952677,5.298254,1.035944,5.807066,-3.030736,2.493745,-0.678360,2.616028,-6.305042,1.306404,-2.494502,3.648198,-2.329628,1.436175
1470,2.940000,5.549416,2353.730,1692.293,-6.521459,17.600655,-4.013336,3.471141,-4.185513,4.846893,-6.824399,5.339514,1.007367,5.680145,-3.159098,2.602746,-0.617156,2.511448,-6.370556,1.335634,-2.535423,3.647266,-2.370573,1.331992
1471,2.942000,5.519269,2347.924,1756.202,-6.417947,17.495012,-3.993150,3.627389,-4.168709,4.972174,-6.658885,5.336961,0.918988,5.593006,-3.242463,2.754820,-0.507979,2.519108,-6.314881,1.457446,-2.523724,3.593748,-2.473424,1.177482
1472,2.944000,5.494074,2320.270,1806.518,-6.333747,17.411144,-3.922288,3.784847,-4.168235,5.073031,-6.452915,5.325564,0.793419,5.552820,-3.275439,2.902797,-0.356684,2.621448,-6.169030,1.659732,-2.456273,3.496531,-2.612718,1.019381
1473,2.946000,5.476773,2282.638,1837.461,-6.285386,17.328693,-3.840430,3.909769,-4.196455,5.142664,-6.230993,5.318586,0.652799,5.550544,-3.269286,3.021798,-0.162726,2.787268,-5.981382,1.903602,-2.351608,3.371930,-2.756056,0.897599
1474,2.948000,5.466922,2252.118,1849.585,-6.263461,17.253628,-3.777798,3.964036,-4.272124,5.156920,-6.037638,5.308891,0.510987,5.572620,-3.243498,3.117124,0.086262,2.994878,-5.797517,2.130728,-2.238064,3.238947,-2.870942,0.847414
1475,2.950000,5.460570,2244.541,1850.246,-6.257126,17.188072,-3.761313,3.922761,-4.405030,5.102367,-5.913054,5.288668,0.381090,5.612772,-3.215859,3.202274,0.393263,3.232679,-5.643792,2.297291,-2.133590,3.117801,-2.941347,0.880760
1476,2.952000,5.451001,2269.758,1850.425,-6.279982,17.103603,-3.811049,3.793405,-4.583541,4.997762,-5.878350,5.258673,0.274423,5.662946,-3.203727,3.273763,0.724330,3.483694,-5.516875,2.413012,-2.028899,3.030040,-2.975374,0.964000
1477,2.954000,5.430798,2330.078,1860.259,-6.349951,16.971634,-3.922328,3.610265,-4.791384,4.875527,-5.936700,5.227194,0.196847,5.707265,-3.213167,3.317659,1.015096,3.714375,-5.408945,2.513831,-1.915031,2.985845,-2.989845,1.039763
1478,2.956000,5.394563,2421.865,1886.143,-6.461922,16.800169,-4.054976,3.422482,-5.014485,4.767086,-6.076029,5.202919,0.141300,5.713802,-3.249735,3.314039,1.198440,3.881925,-5.335557,2.612522,-1.817552,2.972284,-2.995338,1.066561
1479,2.958000,5.340839,2537.665,1930.073,-6.609073,16.607738,-4.165803,3.271549,-5.237709,4.689440,-6.283418,5.176882,0.086044,5.646034,-3.320432,3.252932,1.242228,3.970622,-5.307370,2.714371,-1.756357,2.986735,-2.977590,1.044314
1480,2.960000,5.272726,2667.084,1990.011,-6.800377,16.395369,-4.239430,3.166059,-5.449337,4.633936,-6.543892,5.127721,0.012427,5.485098,-3.423911,3.146021,1.155201,3.999260,-5.309992,2.833293,-1.712560,3.050787,-2.910526,0.999733
1481,2.962000,5.197665,2795.496,2059.913,-7.043442,16.160059,-4.273572,3.092925,-5.636469,4.577058,-6.828384,5.037325,-0.089321,5.230135,-3.555736,3.008344,0.957811,3.986802,-5.328758,2.971580,-1.656491,3.179818,-2.796839,0.947111
1482,2.964000,5.126882,2903.296,2129.736,-7.327199,15.915347,-4.262481,3.041161,-5.783158,4.502627,-7.097525,4.903012,-0.217402,4.903456,-3.704462,2.855726,0.681169,3.943224,-5.364124,3.111246,-1.577588,3.361290,-2.680210,0.870713
1483,2.966000,5.072873,2969.188,2187.126,-7.602003,15.724973,-4.171726,3.043859,-5.848514,4.441605,-7.288193,4.765588,-0.347737,4.560546,-3.844282,2.714250,0.377731,3.881959,-5.422894,3.221573,-1.490563,3.556508,-2.625883,0.730228
1484,2.968000,5.044026,2980.817,2221.366,-7.790037,15.684359,-3.952588,3.170854,-5.771925,4.464154,-7.325991,4.701614,-0.436246,4.281750,-3.934838,2.619935,0.117872,3.823772,-5.503895,3.274313,-1.428909,3.716807,-2.676743,0.499501
1485,2.970000,5.041411,2942.366,2227.549,-7.857911,15.808134,-3.634278,3.421108,-5.557616,4.582004,-7.206204,4.736819,-0.472629,4.113186,-3.957816,2.586401,-0.041580,3.781176,-5.590319,3.267136,-1.414722,3.821109,-2.801679,0.231019
1486,2.972000,5.060069,2871.344,2208.843,-7.841981,15.997776,-3.340528,3.702137,-5.278736,4.725562,-7.018182,4.815750,-0.490485,4.037282,-3.937792,2.600102,-0.077694,3.743974,-5.664482,3.216503,-1.456353,3.861795,-2.936247,0.023184
1487,2.974000,5.092862,2788.343,2174.860,-7.772713,16.164507,-3.161765,3.956221,-4.963549,4.842881,-6.851613,4.891167,-0.491750,4.022791,-3.903619,2.662906,0.020774,3.695447,-5.721015,3.142264,-1.547722,3.823410,-3.053880,-0.059327
1488,2.976000,5.133461,2709.761,2137.043,-7.667498,16.268314,-3.109529,4.186398,-4.603161,4.922414,-6.746267,4.954840,-0.447092,4.054538,-3.863640,2.788067,0.257670,3.642975,-5.752283,3.064807,-1.655381,3.714904,-3.158966,-0.009187
1489,2.978000,5.177318,2647.121,2104.283,-7.558141,16.289783,-3.148361,4.414876,-4.206678,4.969064,-6.697784,5.009945,-0.346188,4.135233,-3.803343,2.966373,0.606807,3.617306,-5.749927,2.990299,-1.744001,3.571775,-3.261580,0.127492
1490,2.980000,5.221830,2607.936,2081.139,-7.469454,16.222660,-3.243163,4.654100,-3.803787,4.982649,-6.693364,5.057131,-0.195942,4.277499,-3.704081,3.168264,1.014551,3.638546,-5.725899,2.915794,-1.793723,3.418054,-3.373824,0.288768
1491,2.982000,5.265361,2595.166,2067.915,-7.406435,16.074972,-3.374607,4.894652,-3.432055,4.959367,-6.725879,5.093971,-0.000141,4.496020,-3.552322,3.365093,1.413739,3.700431,-5.709485,2.842437,-1.796884,3.252360,-3.509701,0.423179
1492,2.984000,5.306016,2606.903,2061.973,-7.363515,15.868245,-3.522352,5.117160,-3.121469,4.904534,-6.791557,5.107857,0.231030,4.790289,-3.343939,3.536984,1.735766,3.774154,-5.728959,2.781182,-1.746736,3.067460,-3.677890,0.494192
1493,2.986000,5.340702,2638.073,2059.960,-7.339093,15.625412,-3.663799,5.307388,-2.884534,4.834871,-6.887553,5.077421,0.470973,5.135732,-3.096214,3.667501,1.926877,3.821893,-5.801092,2.742226,-1.640703,2.868798,-3.871827,0.496122
1494,2.988000,5.365268,2682.320,2059.512,-7.339095,15.367506,-3.776898,5.468028,-2.718557,4.764279,-7.011768,4.980031,0.676519,5.485146,-2.854283,3.737151,1.963331,3.816245,-5.923991,2.727263,-1.485177,2.678952,-4.072104,0.458597
1495,2.990000,5.375821,2733.064,2059.716,-7.370912,15.108316,-3.845468,5.604938,-2.612279,4.695171,-7.153581,4.804543,0.807939,5.784914,-2.666533,3.727605,1.855059,3.743498,-6.079759,2.726324,-1.297365,2.520238,-4.262461,0.423550
1496,2.992000,5.369568,2785.043,2060.988,-7.446688,14.840921,-3.880106,5.702277,-2.557302,4.628942,-7.286426,4.570860,0.850892,6.003082,-2.553949,3.645645,1.644250,3.606614,-6.246610,2.721018,-1.110267,2.391475,-4.447250,0.415206
1497,2.994000,5.345549,2834.627,2064.597,-7.574553,14.549295,-3.910671,5.733605,-2.549676,4.575358,-7.376178,4.323557,0.813214,6.131124,-2.514070,3.528559,1.390206,3.429229,-6.402785,2.694448,-0.961002,2.272105,-4.639539,0.437130
1498,2.996000,5.305579,2879.581,2071.764,-7.741857,14.236386,-3.950603,5.700313,-2.576748,4.551576,-7.394962,4.101741,0.711277,6.171874,-2.540202,3.418951,1.139564,3.235990,-6.533566,2.635086,-0.871944,2.146056,-4.838255,0.483159
1499,2.998000,5.254378,2919.818,2082.422,-7.909790,13.939925,-3.981653,5.646201,-2.611073,4.577766,-7.322762,3.928214,0.568288,6.145003,-2.623247,3.353305,0.922514,3.042698,-6.627687,2.546332,-0.837507,2.025926,-5.016776,0.540370
